"","Day","Hr","ActFrcst","GenFrac","Date"
"2844",10,3,2,0.0970084660267368,2017-02-26
"2845",11,3,2,0.320682557267004,2017-02-27
"2846",12,3,2,0.423192087666109,2017-02-28
"2847",13,3,2,0.681497791923774,2017-03-01
"2848",14,3,2,0.0669676120995875,2017-03-02
"2849",15,3,2,0.484309467837961,2017-03-03
"2850",16,3,2,0.457999198274215,2017-03-04
"2851",17,3,2,0.712284707542653,2017-03-05
"2852",18,3,2,0.0923209939647162,2017-03-06
"2853",19,3,2,0.114793765545057,2017-03-07
"2854",20,3,2,0.0835551785325397,2017-03-08
"2855",21,3,2,0.630092366542555,2017-03-09
"2856",22,3,2,0.0681030608233543,2017-03-10
"2857",23,3,2,0.943500525427205,2017-03-11
"2858",24,3,2,0.11706250638594,2017-03-12
"2859",25,3,2,0.0847198485229674,2017-03-13
"2860",26,3,2,0.0855661788106536,2017-03-14
"2861",27,3,2,0.556585422060823,2017-03-15
"2862",28,3,2,0.790892907260928,2017-03-16
"2863",29,3,2,0.302667845942319,2017-03-17
"2864",30,3,2,0.0915835926772932,2017-03-18
"2865",31,3,2,0.989589428737338,2017-03-19
"2866",32,3,2,0.339526738450194,2017-03-20
"2867",33,3,2,0.0920803204529572,2017-03-21
"2868",34,3,2,0.54154105831812,2017-03-22
"2869",35,3,2,0.577896404492286,2017-03-23
"2870",36,3,2,0.644131394885658,2017-03-24
"2871",37,3,2,0.229671605175848,2017-03-25
"2872",38,3,2,0.658424090010263,2017-03-26
"2873",39,3,2,0.0555416686286928,2017-03-27
"2874",40,3,2,0.115157445344867,2017-03-28
"2875",41,3,2,0.0501698261527072,2017-03-29
"2876",42,3,2,0.0754913837689892,2017-03-30
"2877",43,3,2,0.65337754056558,2017-03-31
"2878",44,3,2,0.665413447743709,2017-04-01
"2879",45,3,2,0.0143489943816429,2017-04-02
"2880",46,3,2,0.969952771848296,2017-04-03
"2881",47,3,2,0.0949168838813216,2017-04-04
"2882",48,3,2,0.48355949360459,2017-04-05
"2883",49,3,2,0.373601967584775,2017-04-06
"2884",50,3,2,0.686135200043612,2017-04-07
"2885",51,3,2,0.0722660914993574,2017-04-08
"2886",52,3,2,0.0208908168116357,2017-04-09
"2887",53,3,2,0.0596513046121991,2017-04-10
"2888",54,3,2,0.744645929872062,2017-04-11
"2889",55,3,2,0.900743435816531,2017-04-12
"2890",56,3,2,0.978087782562619,2017-04-13
"2891",57,3,2,0.990415697538483,2017-04-14
"2892",58,3,2,0.507012089952372,2017-04-15
"2893",59,3,2,0.0396736850361038,2017-04-16
"2894",60,3,2,0.940965453342075,2017-04-17
"2895",61,3,2,0.791294883357955,2017-04-18
"2896",62,3,2,0.286328903923675,2017-04-19
"2897",63,3,2,0.380417081877122,2017-04-20
"2898",64,3,2,0.452797977001349,2017-04-21
"2899",65,3,2,0.317457375691294,2017-04-22
"2900",66,3,2,0.1405396792533,2017-04-23
"2901",67,3,2,0.107031414197447,2017-04-24
"2902",68,3,2,0.785132687804533,2017-04-25
"2903",69,3,2,0.0075657425277532,2017-04-26
"2904",70,3,2,0.160085411081527,2017-04-27
"2905",71,3,2,0.085793666195504,2017-04-28
"2906",72,3,2,0.392719615211912,2017-04-29
"2907",73,3,2,0.808409530234127,2017-04-30
"2908",74,3,2,0.577045942896178,2017-05-01
"2909",75,3,2,0.681637718924829,2017-05-02
"2910",76,3,2,0.656338076239963,2017-05-03
"2911",77,3,2,0.520503589503843,2017-05-04
"2912",78,3,2,0.0220632457730543,2017-05-05
"2913",79,3,2,0.206886637405995,2017-05-06
"2914",80,3,2,0.126340559569504,2017-05-07
"2915",81,3,2,0.678754988306297,2017-05-08
"2916",82,3,2,0.507467007777911,2017-05-09
"2917",83,3,2,0.427774717765472,2017-05-10
"2918",84,3,2,0.752116605671566,2017-05-11
"2919",85,3,2,0.783446078674072,2017-05-12
"2920",86,3,2,0.52521308834865,2017-05-13
"2921",87,3,2,0.501636396735212,2017-05-14
"2922",88,3,2,0.180645828882409,2017-05-15
"2923",89,3,2,0.0570754179521193,2017-05-16
"2924",90,3,2,0.0528743910363141,2017-05-17
"2925",91,3,2,0.312537580598935,2017-05-18
"2926",92,3,2,0.693156252595308,2017-05-19
"2927",93,3,2,0.0651556137886045,2017-05-20
"2928",94,3,2,0.0693199704273233,2017-05-21
"2929",95,3,2,0.102847933320847,2017-05-22
"2930",96,3,2,0.212712657858744,2017-05-23
"2931",97,3,2,0.166846352875391,2017-05-24
"2932",98,3,2,0.290357007803045,2017-05-25
"2933",99,3,2,0.112900617752819,2017-05-26
"2934",100,3,2,0.163604195050403,2017-05-27
"2935",101,3,2,0.24335672187063,2017-05-28
"2936",102,3,2,0.265427435187083,2017-05-29
"2937",103,3,2,0.33253476328924,2017-05-30
"2938",104,3,2,0.681752182627386,2017-05-31
"2939",105,3,2,0.290100524080488,2017-06-01
"2940",106,3,2,0.384785599356669,2017-06-02
"2941",107,3,2,0.456349268661182,2017-06-03
"2942",108,3,2,0.185988377337315,2017-06-04
"2943",109,3,2,0.140495169194281,2017-06-05
"2944",1,4,2,0.22457003535333,2017-02-17
"2945",2,4,2,0.206722459893189,2017-02-18
"2946",3,4,2,0.777031248083737,2017-02-19
"2947",4,4,2,0.694471168655036,2017-02-20
"2948",5,4,2,0.621833367143365,2017-02-21
"2949",6,4,2,0.0552028801904236,2017-02-22
"2950",7,4,2,0.0048519653318984,2017-02-23
"2951",8,4,2,0.00206588560671207,2017-02-24
"2952",9,4,2,0.105074300256307,2017-02-25
"2953",10,4,2,0.0453950920485232,2017-02-26
"2954",11,4,2,0.315969138056574,2017-02-27
"2955",12,4,2,0.40132268577068,2017-02-28
"2956",13,4,2,0.6550255353516,2017-03-01
"2957",14,4,2,0.0622122440713921,2017-03-02
"2958",15,4,2,0.436896721541093,2017-03-03
"2959",16,4,2,0.375343226950294,2017-03-04
"2960",17,4,2,0.646616239122524,2017-03-05
"2961",18,4,2,0.139248952787083,2017-03-06
"2962",19,4,2,0.0908325119648994,2017-03-07
"2963",20,4,2,0.0599847048953634,2017-03-08
"2964",21,4,2,0.522126730942005,2017-03-09
"2965",22,4,2,0.0501120219939511,2017-03-10
"2966",23,4,2,0.916536781079893,2017-03-11
"2967",24,4,2,0.114185158870586,2017-03-12
"2968",25,4,2,0.0797912020869045,2017-03-13
"2969",26,4,2,0.0668932852356143,2017-03-14
"2970",27,4,2,0.520580076418414,2017-03-15
"2971",28,4,2,0.578264825037583,2017-03-16
"2972",29,4,2,0.284956042033361,2017-03-17
"2973",30,4,2,0.0702099241083809,2017-03-18
"2974",31,4,2,0.991551610828736,2017-03-19
"2975",32,4,2,0.317227163808972,2017-03-20
"2976",33,4,2,0.0778961077794024,2017-03-21
"2977",34,4,2,0.492510934306171,2017-03-22
"2978",35,4,2,0.519622599752394,2017-03-23
"2979",36,4,2,0.559402062624997,2017-03-24
"2980",37,4,2,0.247843303414952,2017-03-25
"2981",38,4,2,0.596792389775516,2017-03-26
"2982",39,4,2,0.0539168882894013,2017-03-27
"2983",40,4,2,0.121000503770721,2017-03-28
"2984",41,4,2,0.0590407708615547,2017-03-29
"2985",42,4,2,0.0441377125128338,2017-03-30
"2986",43,4,2,0.547469711332476,2017-03-31
"2987",44,4,2,0.584531480983064,2017-04-01
"2988",45,4,2,0.0120866094053447,2017-04-02
"2989",46,4,2,0.961736865271469,2017-04-03
"2990",47,4,2,0.0542575553087435,2017-04-04
"2991",48,4,2,0.518442332891812,2017-04-05
"2992",49,4,2,0.432424855150013,2017-04-06
"2993",50,4,2,0.628509644065472,2017-04-07
"2994",51,4,2,0.0665774759271477,2017-04-08
"2995",52,4,2,0.0228026459910327,2017-04-09
"2996",53,4,2,0.0223028409977126,2017-04-10
"2997",54,4,2,0.73322091774526,2017-04-11
"2998",55,4,2,0.826985773934943,2017-04-12
"2999",56,4,2,0.967056410047561,2017-04-13
"3000",57,4,2,0.988071266241917,2017-04-14
"3001",58,4,2,0.518300387263615,2017-04-15
"3002",59,4,2,0.0338294575124556,2017-04-16
"3003",60,4,2,0.888962806427898,2017-04-17
"3004",61,4,2,0.803493984828558,2017-04-18
"3005",62,4,2,0.229563938045179,2017-04-19
"3006",63,4,2,0.368422256125866,2017-04-20
"3007",64,4,2,0.487245292028057,2017-04-21
"3008",65,4,2,0.277754779304367,2017-04-22
"3009",66,4,2,0.169043149049215,2017-04-23
"3010",67,4,2,0.0788686003680674,2017-04-24
"3011",68,4,2,0.791598844160476,2017-04-25
"3012",69,4,2,0.00985008098422995,2017-04-26
"3013",70,4,2,0.23028960917777,2017-04-27
"3014",71,4,2,0.0849409968671079,2017-04-28
"3015",72,4,2,0.360557976068904,2017-04-29
"3016",73,4,2,0.725869395926308,2017-04-30
"3017",74,4,2,0.505007924617146,2017-05-01
"3018",75,4,2,0.566891132373667,2017-05-02
"3019",76,4,2,0.555912746569301,2017-05-03
"3020",77,4,2,0.549245177945963,2017-05-04
"3021",78,4,2,0.0416558962147709,2017-05-05
"3022",79,4,2,0.170213587791903,2017-05-06
"3023",80,4,2,0.0709687040958202,2017-05-07
"3024",81,4,2,0.653061818071511,2017-05-08
"3025",82,4,2,0.337242819996406,2017-05-09
"3026",83,4,2,0.318325334963844,2017-05-10
"3027",84,4,2,0.715107812366838,2017-05-11
"3028",85,4,2,0.771165573557126,2017-05-12
"3029",86,4,2,0.486040822905947,2017-05-13
"3030",87,4,2,0.488760298464016,2017-05-14
"3031",88,4,2,0.160550614856508,2017-05-15
"3032",89,4,2,0.0545146033780546,2017-05-16
"3033",90,4,2,0.0396187803990767,2017-05-17
"3034",91,4,2,0.273090466269211,2017-05-18
"3035",92,4,2,0.653076680853323,2017-05-19
"3036",93,4,2,0.0559012559459836,2017-05-20
"3037",94,4,2,0.0617695750751404,2017-05-21
"3038",95,4,2,0.0748768067413185,2017-05-22
"3039",96,4,2,0.179173412310945,2017-05-23
"3040",97,4,2,0.126274401622916,2017-05-24
"3041",98,4,2,0.220863589304816,2017-05-25
"3042",99,4,2,0.111563698803938,2017-05-26
"3043",100,4,2,0.149179714650469,2017-05-27
"3044",101,4,2,0.163361659099491,2017-05-28
"3045",102,4,2,0.23823729046714,2017-05-29
"3046",103,4,2,0.348646813382916,2017-05-30
"3047",104,4,2,0.715256601579506,2017-05-31
"3048",105,4,2,0.275211222138792,2017-06-01
"3049",106,4,2,0.346925204032013,2017-06-02
"3050",107,4,2,0.446116557011753,2017-06-03
"3051",108,4,2,0.158526185560816,2017-06-04
"3052",109,4,2,0.107906157422535,2017-06-05
"3053",1,5,2,0.311378216795351,2017-02-17
"3054",2,5,2,0.211341234022196,2017-02-18
"3055",3,5,2,0.751446395957087,2017-02-19
"3056",4,5,2,0.609373672871721,2017-02-20
"3057",5,5,2,0.606147906504224,2017-02-21
"3058",6,5,2,0.0125077078804425,2017-02-22
"3059",7,5,2,0.00321916744936012,2017-02-23
"3060",8,5,2,0.0120032399841458,2017-02-24
"3061",9,5,2,0.110772874905748,2017-02-25
"3062",10,5,2,0.0167623284707615,2017-02-26
"3063",11,5,2,0.292016140769912,2017-02-27
"3064",12,5,2,0.387305452012627,2017-02-28
"3065",13,5,2,0.669136909595672,2017-03-01
"3066",14,5,2,0.0695136277651913,2017-03-02
"3067",15,5,2,0.362974917596488,2017-03-03
"3068",16,5,2,0.294974045287084,2017-03-04
"3069",17,5,2,0.588042648736531,2017-03-05
"3070",18,5,2,0.218677200118444,2017-03-06
"3071",19,5,2,0.0735616854287988,2017-03-07
"3072",20,5,2,0.048536421026012,2017-03-08
"3073",21,5,2,0.368774657637686,2017-03-09
"3074",22,5,2,0.0383684012610951,2017-03-10
"3075",23,5,2,0.857741697295022,2017-03-11
"3076",24,5,2,0.105604918820075,2017-03-12
"3077",25,5,2,0.0672215738949903,2017-03-13
"3078",26,5,2,0.0591306221039905,2017-03-14
"3079",27,5,2,0.540827910237687,2017-03-15
"3080",28,5,2,0.584511937231666,2017-03-16
"3081",29,5,2,0.245789956625682,2017-03-17
"3082",30,5,2,0.0327502469730552,2017-03-18
"3083",31,5,2,0.981673623562749,2017-03-19
"3084",32,5,2,0.321741843046418,2017-03-20
"3085",33,5,2,0.0754242930473826,2017-03-21
"3086",34,5,2,0.463233618067439,2017-03-22
"3087",35,5,2,0.53260834373469,2017-03-23
"3088",36,5,2,0.560243964838437,2017-03-24
"3089",37,5,2,0.277446410595818,2017-03-25
"3090",38,5,2,0.580452074257988,2017-03-26
"3091",39,5,2,0.046246926609396,2017-03-27
"3092",40,5,2,0.123569779986689,2017-03-28
"3093",41,5,2,0.0959079118401564,2017-03-29
"3094",42,5,2,0.0251679039471059,2017-03-30
"3095",43,5,2,0.462890159765561,2017-03-31
"3096",44,5,2,0.535552390468588,2017-04-01
"3097",45,5,2,0.0046517874047371,2017-04-02
"3098",46,5,2,0.942907839931632,2017-04-03
"3099",47,5,2,0.0417013117470462,2017-04-04
"3100",48,5,2,0.526883817524086,2017-04-05
"3101",49,5,2,0.497722986179498,2017-04-06
"3102",50,5,2,0.603826667155285,2017-04-07
"3103",51,5,2,0.0754869366297006,2017-04-08
"3104",52,5,2,0.034210729644136,2017-04-09
"3105",53,5,2,0.0173243937388031,2017-04-10
"3106",54,5,2,0.631258317963665,2017-04-11
"3107",55,5,2,0.720316499884559,2017-04-12
"3108",56,5,2,0.959451572140952,2017-04-13
"3109",57,5,2,0.980496884433861,2017-04-14
"3110",58,5,2,0.463942903158304,2017-04-15
"3111",59,5,2,0.0333341432974857,2017-04-16
"3112",60,5,2,0.839381232728753,2017-04-17
"3113",61,5,2,0.792957119849223,2017-04-18
"3114",62,5,2,0.168343847477646,2017-04-19
"3115",63,5,2,0.364122095111815,2017-04-20
"3116",64,5,2,0.463001973702263,2017-04-21
"3117",65,5,2,0.235365498949792,2017-04-22
"3118",66,5,2,0.187960126378129,2017-04-23
"3119",67,5,2,0.0546688923369165,2017-04-24
"3120",68,5,2,0.763202552975524,2017-04-25
"3121",69,5,2,0.0209534332210208,2017-04-26
"3122",70,5,2,0.270160298609353,2017-04-27
"3123",71,5,2,0.0700236346275647,2017-04-28
"3124",72,5,2,0.323307385325804,2017-04-29
"3125",73,5,2,0.667322300767951,2017-04-30
"3126",74,5,2,0.461659400150045,2017-05-01
"3127",75,5,2,0.482259352185862,2017-05-02
"3128",76,5,2,0.468807042545025,2017-05-03
"3129",77,5,2,0.522508340132847,2017-05-04
"3130",78,5,2,0.0624391541074404,2017-05-05
"3131",79,5,2,0.151393093099561,2017-05-06
"3132",80,5,2,0.0453359144452047,2017-05-07
"3133",81,5,2,0.570343759000292,2017-05-08
"3134",82,5,2,0.148962488593674,2017-05-09
"3135",83,5,2,0.284498662719754,2017-05-10
"3136",84,5,2,0.711609051320868,2017-05-11
"3137",85,5,2,0.762699991375528,2017-05-12
"3138",86,5,2,0.494520519748944,2017-05-13
"3139",87,5,2,0.458394586684813,2017-05-14
"3140",88,5,2,0.16808335030809,2017-05-15
"3141",89,5,2,0.0432043038481665,2017-05-16
"3142",90,5,2,0.032055456184855,2017-05-17
"3143",91,5,2,0.263909685985509,2017-05-18
"3144",92,5,2,0.607557760831018,2017-05-19
"3145",93,5,2,0.0517136664925644,2017-05-20
"3146",94,5,2,0.04413310965161,2017-05-21
"3147",95,5,2,0.0516454901483419,2017-05-22
"3148",96,5,2,0.137866444004766,2017-05-23
"3149",97,5,2,0.095988775312876,2017-05-24
"3150",98,5,2,0.180691854849715,2017-05-25
"3151",99,5,2,0.122611944262256,2017-05-26
"3152",100,5,2,0.137595422901608,2017-05-27
"3153",101,5,2,0.127796470424968,2017-05-28
"3154",102,5,2,0.226147650441987,2017-05-29
"3155",103,5,2,0.351685453304029,2017-05-30
"3156",104,5,2,0.71637689982273,2017-05-31
"3157",105,5,2,0.281164477782804,2017-06-01
"3158",106,5,2,0.360852888026924,2017-06-02
"3159",107,5,2,0.415467682449054,2017-06-03
"3160",108,5,2,0.140019087091051,2017-06-04
"3161",109,5,2,0.106623850701134,2017-06-05
"3162",1,6,2,0.217822224548866,2017-02-17
"3163",2,6,2,0.193335530997591,2017-02-18
"3164",3,6,2,0.664298499440709,2017-02-19
"3165",4,6,2,0.457896343584728,2017-02-20
"3166",5,6,2,0.547489332244064,2017-02-21
"3167",6,6,2,0.0213025213408754,2017-02-22
"3168",7,6,2,0.00478015535756841,2017-02-23
"3169",8,6,2,0.0226220844533193,2017-02-24
"3170",9,6,2,0.111447522142137,2017-02-25
"3171",10,6,2,0.00547501653013637,2017-02-26
"3172",11,6,2,0.241795742719228,2017-02-27
"3173",12,6,2,0.333752665105134,2017-02-28
"3174",13,6,2,0.599576857501817,2017-03-01
"3175",14,6,2,0.0873353926592566,2017-03-02
"3176",15,6,2,0.278004401154237,2017-03-03
"3177",16,6,2,0.244650098866002,2017-03-04
"3178",17,6,2,0.577728394694131,2017-03-05
"3179",18,6,2,0.319555094519309,2017-03-06
"3180",19,6,2,0.057030772437797,2017-03-07
"3181",20,6,2,0.0473109277033133,2017-03-08
"3182",21,6,2,0.254969481553417,2017-03-09
"3183",22,6,2,0.029885973809323,2017-03-10
"3184",23,6,2,0.814152118600013,2017-03-11
"3185",24,6,2,0.0762320186919408,2017-03-12
"3186",25,6,2,0.0586731203481829,2017-03-13
"3187",26,6,2,0.0725577617883751,2017-03-14
"3188",27,6,2,0.505330537345004,2017-03-15
"3189",28,6,2,0.626662695729804,2017-03-16
"3190",29,6,2,0.221942655492448,2017-03-17
"3191",30,6,2,0.0174055272712746,2017-03-18
"3192",31,6,2,0.960141539711761,2017-03-19
"3193",32,6,2,0.273238048751683,2017-03-20
"3194",33,6,2,0.0778853339246179,2017-03-21
"3195",34,6,2,0.445980907452682,2017-03-22
"3196",35,6,2,0.543058431849413,2017-03-23
"3197",36,6,2,0.532907960962801,2017-03-24
"3198",37,6,2,0.343840435868332,2017-03-25
"3199",38,6,2,0.591936365573751,2017-03-26
"3200",39,6,2,0.0529048238142968,2017-03-27
"3201",40,6,2,0.102794333128018,2017-03-28
"3202",41,6,2,0.104247852041485,2017-03-29
"3203",42,6,2,0.0219005345264504,2017-03-30
"3204",43,6,2,0.422560666768144,2017-03-31
"3205",44,6,2,0.548484429034289,2017-04-01
"3206",45,6,2,0.00058692366171446,2017-04-02
"3207",46,6,2,0.913161157040201,2017-04-03
"3208",47,6,2,0.0346283776152222,2017-04-04
"3209",48,6,2,0.475929814091524,2017-04-05
"3210",49,6,2,0.499722336048487,2017-04-06
"3211",50,6,2,0.573895414352238,2017-04-07
"3212",51,6,2,0.0990192543783295,2017-04-08
"3213",52,6,2,0.0328589893438933,2017-04-09
"3214",53,6,2,0.0244302254554737,2017-04-10
"3215",54,6,2,0.547215444574592,2017-04-11
"3216",55,6,2,0.60956044704439,2017-04-12
"3217",56,6,2,0.940501716991946,2017-04-13
"3218",57,6,2,0.932081552904033,2017-04-14
"3219",58,6,2,0.38613287267907,2017-04-15
"3220",59,6,2,0.0513398755402872,2017-04-16
"3221",60,6,2,0.782766490931045,2017-04-17
"3222",61,6,2,0.777509541656798,2017-04-18
"3223",62,6,2,0.120063597440685,2017-04-19
"3224",63,6,2,0.378215285367399,2017-04-20
"3225",64,6,2,0.42308009234449,2017-04-21
"3226",65,6,2,0.226949619913664,2017-04-22
"3227",66,6,2,0.19999264359014,2017-04-23
"3228",67,6,2,0.0373789437430271,2017-04-24
"3229",68,6,2,0.797177120097355,2017-04-25
"3230",69,6,2,0.0347973574540217,2017-04-26
"3231",70,6,2,0.253628161027028,2017-04-27
"3232",71,6,2,0.0561657887369687,2017-04-28
"3233",72,6,2,0.29236207711288,2017-04-29
"3234",73,6,2,0.614955002004537,2017-04-30
"3235",74,6,2,0.436807162311642,2017-05-01
"3236",75,6,2,0.449131604076193,2017-05-02
"3237",76,6,2,0.365157983059654,2017-05-03
"3238",77,6,2,0.419051783684674,2017-05-04
"3239",78,6,2,0.0803656457645281,2017-05-05
"3240",79,6,2,0.148530163230489,2017-05-06
"3241",80,6,2,0.0424808748903086,2017-05-07
"3242",81,6,2,0.459621732506439,2017-05-08
"3243",82,6,2,0.0742398258871597,2017-05-09
"3244",83,6,2,0.313293909039673,2017-05-10
"3245",84,6,2,0.724965214979602,2017-05-11
"3246",85,6,2,0.744985988756248,2017-05-12
"3247",86,6,2,0.485933031001171,2017-05-13
"3248",87,6,2,0.464132118687124,2017-05-14
"3249",88,6,2,0.156254736227328,2017-05-15
"3250",89,6,2,0.03734951230501,2017-05-16
"3251",90,6,2,0.0320493524426622,2017-05-17
"3252",91,6,2,0.262748533838198,2017-05-18
"3253",92,6,2,0.555336831387923,2017-05-19
"3254",93,6,2,0.0453617155944852,2017-05-20
"3255",94,6,2,0.0266347091106316,2017-05-21
"3256",95,6,2,0.0384185685021683,2017-05-22
"3257",96,6,2,0.106600113764506,2017-05-23
"3258",97,6,2,0.0782644743774755,2017-05-24
"3259",98,6,2,0.16600606903928,2017-05-25
"3260",99,6,2,0.143118974763095,2017-05-26
"3261",100,6,2,0.134539897059684,2017-05-27
"3262",101,6,2,0.113017367583978,2017-05-28
"3263",102,6,2,0.219217243588701,2017-05-29
"3264",103,6,2,0.335713107226666,2017-05-30
"3265",104,6,2,0.662866099499592,2017-05-31
"3266",105,6,2,0.304015744919718,2017-06-01
"3267",106,6,2,0.28240027262955,2017-06-02
"3268",107,6,2,0.377991246389594,2017-06-03
"3269",108,6,2,0.117805193378681,2017-06-04
"3270",109,6,2,0.120794371489195,2017-06-05
"3271",1,7,2,0.170915103944555,2017-02-17
"3272",2,7,2,0.215811451224629,2017-02-18
"3273",3,7,2,0.680989065969882,2017-02-19
"3274",4,7,2,0.421948529102049,2017-02-20
"3275",5,7,2,0.538932421744987,2017-02-21
"3276",6,7,2,0.0232720905615608,2017-02-22
"3277",7,7,2,0.0148038643546938,2017-02-23
"3278",8,7,2,0.0197213925015934,2017-02-24
"3279",9,7,2,0.106068196698282,2017-02-25
"3280",10,7,2,0.000456481010377811,2017-02-26
"3281",11,7,2,0.208442869980328,2017-02-27
"3282",12,7,2,0.362544980247365,2017-02-28
"3283",13,7,2,0.578945159498066,2017-03-01
"3284",14,7,2,0.118146139679322,2017-03-02
"3285",15,7,2,0.23615458733649,2017-03-03
"3286",16,7,2,0.257643214448237,2017-03-04
"3287",17,7,2,0.678876502247715,2017-03-05
"3288",18,7,2,0.329979821504364,2017-03-06
"3289",19,7,2,0.0436063799470875,2017-03-07
"3290",20,7,2,0.055505875686365,2017-03-08
"3291",21,7,2,0.294592287477602,2017-03-09
"3292",22,7,2,0.0351982108898747,2017-03-10
"3293",23,7,2,0.856471751041472,2017-03-11
"3294",24,7,2,0.0462169607893067,2017-03-12
"3295",25,7,2,0.0620663044710756,2017-03-13
"3296",26,7,2,0.103782029696891,2017-03-14
"3297",27,7,2,0.489879054571237,2017-03-15
"3298",28,7,2,0.677328493373127,2017-03-16
"3299",29,7,2,0.163392472215666,2017-03-17
"3300",30,7,2,0.011205107020055,2017-03-18
"3301",31,7,2,0.958055355515344,2017-03-19
"3302",32,7,2,0.230633292886553,2017-03-20
"3303",33,7,2,0.0918220699045747,2017-03-21
"3304",34,7,2,0.443111677901063,2017-03-22
"3305",35,7,2,0.536517163958016,2017-03-23
"3306",36,7,2,0.444496045624973,2017-03-24
"3307",37,7,2,0.372956226679616,2017-03-25
"3308",38,7,2,0.52324003713336,2017-03-26
"3309",39,7,2,0.0710186323044538,2017-03-27
"3310",40,7,2,0.0988107723632108,2017-03-28
"3311",41,7,2,0.147077066574934,2017-03-29
"3312",42,7,2,0.0234087028639461,2017-03-30
"3313",43,7,2,0.402817630235903,2017-03-31
"3314",44,7,2,0.511922586751494,2017-04-01
"3315",45,7,2,6.52143923652815e-05,2017-04-02
"3316",46,7,2,0.836448180270262,2017-04-03
"3317",47,7,2,0.0203769512889852,2017-04-04
"3318",48,7,2,0.288050331692868,2017-04-05
"3319",49,7,2,0.487249066178673,2017-04-06
"3320",50,7,2,0.524409834049787,2017-04-07
"3321",51,7,2,0.12157444812285,2017-04-08
"3322",52,7,2,0.0257939651970494,2017-04-09
"3323",53,7,2,0.0191043886683517,2017-04-10
"3324",54,7,2,0.524745548284215,2017-04-11
"3325",55,7,2,0.536781003490144,2017-04-12
"3326",56,7,2,0.916561842234462,2017-04-13
"3327",57,7,2,0.899171086817471,2017-04-14
"3328",58,7,2,0.275163808455164,2017-04-15
"3329",59,7,2,0.0799859802976182,2017-04-16
"3330",60,7,2,0.718323387606434,2017-04-17
"3331",61,7,2,0.726531038316328,2017-04-18
"3332",62,7,2,0.0847297881555581,2017-04-19
"3333",63,7,2,0.365556806396434,2017-04-20
"3334",64,7,2,0.393528756612236,2017-04-21
"3335",65,7,2,0.232077416240388,2017-04-22
"3336",66,7,2,0.167526008893078,2017-04-23
"3337",67,7,2,0.030880006896486,2017-04-24
"3338",68,7,2,0.758756641024561,2017-04-25
"3339",69,7,2,0.0180095835635262,2017-04-26
"3340",70,7,2,0.188518745807743,2017-04-27
"3341",71,7,2,0.0359992651994182,2017-04-28
"3342",72,7,2,0.228512178839275,2017-04-29
"3343",73,7,2,0.556209403328183,2017-04-30
"3344",74,7,2,0.445110574887834,2017-05-01
"3345",75,7,2,0.480734309114485,2017-05-02
"3346",76,7,2,0.269096737624054,2017-05-03
"3347",77,7,2,0.257325037327232,2017-05-04
"3348",78,7,2,0.0802778019537162,2017-05-05
"3349",79,7,2,0.123713988414277,2017-05-06
"3350",80,7,2,0.0474830066231458,2017-05-07
"3351",81,7,2,0.359150776138183,2017-05-08
"3352",82,7,2,0.0808889321261529,2017-05-09
"3353",83,7,2,0.350942566221761,2017-05-10
"3354",84,7,2,0.708034885324315,2017-05-11
"3355",85,7,2,0.649325337960167,2017-05-12
"3356",86,7,2,0.388169914091943,2017-05-13
"3357",87,7,2,0.458475791989995,2017-05-14
"3358",88,7,2,0.117031610864004,2017-05-15
"3359",89,7,2,0.0267238992529285,2017-05-16
"3360",90,7,2,0.0279598524391968,2017-05-17
"3361",91,7,2,0.207784434554916,2017-05-18
"3362",92,7,2,0.480676268152866,2017-05-19
"3363",93,7,2,0.0615947443417523,2017-05-20
"3364",94,7,2,0.00796544472803721,2017-05-21
"3365",95,7,2,0.0213601453269881,2017-05-22
"3366",96,7,2,0.0671682035360901,2017-05-23
"3367",97,7,2,0.0499923332159623,2017-05-24
"3368",98,7,2,0.123463192515262,2017-05-25
"3369",99,7,2,0.12248749306439,2017-05-26
"3370",100,7,2,0.12141044596065,2017-05-27
"3371",101,7,2,0.0895589423196656,2017-05-28
"3372",102,7,2,0.192036976299573,2017-05-29
"3373",103,7,2,0.289270028979227,2017-05-30
"3374",104,7,2,0.574655704484692,2017-05-31
"3375",105,7,2,0.285048142207509,2017-06-01
"3376",106,7,2,0.24381132492701,2017-06-02
"3377",107,7,2,0.259009418157095,2017-06-03
"3378",108,7,2,0.0819953906607961,2017-06-04
"3379",109,7,2,0.0985080306012739,2017-06-05
"3380",1,8,2,0.184592759250011,2017-02-17
"3381",2,8,2,0.261508851937447,2017-02-18
"3382",3,8,2,0.695342280208704,2017-02-19
"3383",4,8,2,0.374553412502794,2017-02-20
"3384",5,8,2,0.522551048843103,2017-02-21
"3385",6,8,2,0.0198086036719285,2017-02-22
"3386",7,8,2,0.0140885419066237,2017-02-23
"3387",8,8,2,0.0519024402902305,2017-02-24
"3388",9,8,2,0.0888053368861935,2017-02-25
"3389",10,8,2,0,2017-02-26
"3390",11,8,2,0.175283698757099,2017-02-27
"3391",12,8,2,0.396164794206631,2017-02-28
"3392",13,8,2,0.515497615201787,2017-03-01
"3393",14,8,2,0.152609024559079,2017-03-02
"3394",15,8,2,0.20975133610065,2017-03-03
"3395",16,8,2,0.293007615275974,2017-03-04
"3396",17,8,2,0.680423838329555,2017-03-05
